10:54,C,2.79,273.00,4.0,5704.59
09:30,P,2.48,215.00,4.0,5663.27
09:30,C,0.57,153.00,4.0,5666.24
09:35,P,3.64,276.00,4.0,5666.24
09:30,C,3.31,279.00,4.0,5663.31
15:06,P,2.44,230.00,4.0,5663.31
09:45,P,1.46,154.00,4.0,5630.71
09:58,C,1.57,184.00,4.0,5630.71
10:00,P,2.17,197.00,4.0,5630.71
13:33,C,2.46,248.00,4.0,5630.71
09:30,C,5.00,343.00,4.0,5618.68
11:00,P,5.33,339.00,4.0,5618.68
11:18,C,1.50,184.00,4.0,5618.68
11:54,P,3.90,296.00,4.0,5618.68
09:33,C,3.46,262.00,4.0,5427.67
11:00,P,0.76,121.00,4.0,5427.67
13:42,C,2.59,246.00,4.0,5427.67
09:32,P,3.05,199.00,4.0,5518.17
09:59,P,2.66,236.00,4.0,5423.53
09:30,C,1.08,163.00,4.0,5485.11
09:47,C,0.89,146.00,4.0,5485.11
